                    * webspice studio — generated netlist
                    Transient Analysis  Wed Jul  8 16:45:50  2026
--------------------------------------------------------------------------------
Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
46	3.928000e-04	-2.80311e-03	3.118852e+00	2.803113e+00	
47	4.028000e-04	-2.55398e-03	2.867310e+00	2.553978e+00	
48	4.128000e-04	-2.29390e-03	2.604452e+00	2.293897e+00	
49	4.228000e-04	-2.02400e-03	2.331316e+00	2.023997e+00	
50	4.328000e-04	-1.74549e-03	2.048978e+00	1.745486e+00	
51	4.428000e-04	-1.45968e-03	1.758555e+00	1.459681e+00	
52	4.528000e-04	-1.16807e-03	1.461191e+00	1.168069e+00	
53	4.628000e-04	-8.72449e-04	1.158060e+00	8.724486e-01	
54	4.728000e-04	-5.75373e-04	8.503595e-01	5.753732e-01	

Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
55	4.828000e-04	-2.82865e-04	5.393027e-01	2.828648e-01	
56	4.928000e-04	-2.87892e-05	2.261175e-01	2.878916e-02	
57	5.028000e-04	1.352136e-08	-8.79601e-02	-1.35214e-05	
58	5.128000e-04	1.399557e-08	-4.01691e-01	-1.39956e-05	
59	5.228000e-04	1.399982e-08	-7.13836e-01	-1.39998e-05	
60	5.328000e-04	1.400072e-08	-1.02316e+00	-1.40007e-05	
61	5.428000e-04	1.400119e-08	-1.32845e+00	-1.40012e-05	
62	5.528000e-04	1.400155e-08	-1.62850e+00	-1.40016e-05	
63	5.628000e-04	1.400188e-08	-1.92212e+00	-1.40019e-05	
64	5.728000e-04	1.400218e-08	-2.20816e+00	-1.40022e-05	
65	5.828000e-04	1.400246e-08	-2.48548e+00	-1.40025e-05	
66	5.928000e-04	1.400274e-08	-2.75299e+00	-1.40027e-05	
67	6.028000e-04	1.400300e-08	-3.00963e+00	-1.40030e-05	
68	6.128000e-04	1.400324e-08	-3.25440e+00	-1.40032e-05	
69	6.228000e-04	1.400348e-08	-3.48633e+00	-1.40035e-05	
70	6.328000e-04	1.400370e-08	-3.70449e+00	-1.40037e-05	
71	6.428000e-04	1.400390e-08	-3.90804e+00	-1.40039e-05	
72	6.528000e-04	1.400409e-08	-4.09616e+00	-1.40041e-05	
73	6.628000e-04	1.400426e-08	-4.26812e+00	-1.40043e-05	
74	6.728000e-04	1.400442e-08	-4.42323e+00	-1.40044e-05	
75	6.828000e-04	1.400456e-08	-4.56089e+00	-1.40046e-05	
76	6.928000e-04	1.400468e-08	-4.68054e+00	-1.40047e-05	
77	7.028000e-04	1.400478e-08	-4.78173e+00	-1.40048e-05	
78	7.128000e-04	1.400486e-08	-4.86404e+00	-1.40049e-05	
79	7.228000e-04	1.400492e-08	-4.92716e+00	-1.40049e-05	
80	7.328000e-04	1.400497e-08	-4.97083e+00	-1.40050e-05	
81	7.428000e-04	1.400499e-08	-4.99488e+00	-1.40050e-05	
82	7.528000e-04	1.400500e-08	-4.99923e+00	-1.40050e-05	
83	7.628000e-04	1.400498e-08	-4.98384e+00	-1.40050e-05	
84	7.728000e-04	1.400495e-08	-4.94878e+00	-1.40049e-05	
85	7.828000e-04	1.400489e-08	-4.89419e+00	-1.40049e-05	
86	7.928000e-04	1.400482e-08	-4.82029e+00	-1.40048e-05	
87	8.028000e-04	1.400472e-08	-4.72737e+00	-1.40047e-05	
88	8.128000e-04	1.400461e-08	-4.61578e+00	-1.40046e-05	
89	8.228000e-04	1.400448e-08	-4.48598e+00	-1.40045e-05	
90	8.328000e-04	1.400433e-08	-4.33848e+00	-1.40043e-05	
91	8.428000e-04	1.400417e-08	-4.17385e+00	-1.40042e-05	
92	8.528000e-04	1.400399e-08	-3.99276e+00	-1.40040e-05	
93	8.628000e-04	1.400379e-08	-3.79590e+00	-1.40038e-05	
94	8.728000e-04	1.400358e-08	-3.58407e+00	-1.40036e-05	
95	8.828000e-04	1.400335e-08	-3.35809e+00	-1.40033e-05	
96	8.928000e-04	1.400311e-08	-3.11885e+00	-1.40031e-05	
97	9.028000e-04	1.400285e-08	-2.86731e+00	-1.40029e-05	
98	9.128000e-04	1.400259e-08	-2.60445e+00	-1.40026e-05	
99	9.228000e-04	1.400231e-08	-2.33132e+00	-1.40023e-05	
100	9.328000e-04	1.400201e-08	-2.04898e+00	-1.40020e-05	
101	9.428000e-04	1.400170e-08	-1.75855e+00	-1.40017e-05	
102	9.528000e-04	1.400136e-08	-1.46119e+00	-1.40014e-05	
103	9.628000e-04	1.400095e-08	-1.15806e+00	-1.40009e-05	
104	9.728000e-04	1.400032e-08	-8.50360e-01	-1.40003e-05	
105	9.828000e-04	1.399846e-08	-5.39303e-01	-1.39985e-05	
106	9.928000e-04	1.397207e-08	-2.26118e-01	-1.39721e-05	
107	1.002800e-03	-3.99310e-07	8.796006e-02	3.993098e-04	
108	1.012800e-03	-1.60008e-04	4.016905e-01	1.600077e-01	
109	1.022800e-03	-4.45304e-04	7.138357e-01	4.453042e-01	
110	1.032800e-03	-7.41633e-04	1.023164e+00	7.416328e-01	
111	1.042800e-03	-1.03804e-03	1.328454e+00	1.038042e+00	
112	1.052800e-03	-1.33186e-03	1.628501e+00	1.331864e+00	

Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
113	1.062800e-03	-1.62052e-03	1.922121e+00	1.620525e+00	
114	1.072800e-03	-1.90243e-03	2.208156e+00	1.902429e+00	
115	1.082800e-03	-2.17628e-03	2.485476e+00	2.176276e+00	
116	1.092800e-03	-2.44082e-03	2.752987e+00	2.440823e+00	
117	1.102800e-03	-2.69491e-03	3.009633e+00	2.694910e+00	
118	1.112800e-03	-2.93745e-03	3.254401e+00	2.937450e+00	
119	1.122800e-03	-3.16743e-03	3.486326e+00	3.167426e+00	
120	1.132800e-03	-3.38388e-03	3.704492e+00	3.383883e+00	
121	1.142800e-03	-3.58593e-03	3.908038e+00	3.585929e+00	
122	1.152800e-03	-3.77274e-03	4.096161e+00	3.772738e+00	
123	1.162800e-03	-3.94355e-03	4.268118e+00	3.943550e+00	
124	1.172800e-03	-4.09767e-03	4.423230e+00	4.097671e+00	
125	1.182800e-03	-4.23448e-03	4.560887e+00	4.234478e+00	
126	1.192800e-03	-4.35342e-03	4.680543e+00	4.353419e+00	
127	1.202800e-03	-4.45401e-03	4.781728e+00	4.454012e+00	
128	1.212800e-03	-4.53585e-03	4.864041e+00	4.535855e+00	
129	1.222800e-03	-4.59862e-03	4.927158e+00	4.598616e+00	
130	1.232800e-03	-4.64205e-03	4.970830e+00	4.642045e+00	
131	1.242800e-03	-4.66597e-03	4.994884e+00	4.665967e+00	
132	1.252800e-03	-4.67028e-03	4.999226e+00	4.670284e+00	
